 -2.6991903E-07 -2.1269093E-07  2.3452216E+01  2.3360959E+01  2.3084565E+01  2.3084781E+01  2.3361201E+01  2.3452087E+01 -2.1269252E-07 -2.6992020E-07  1.1733813E+03
  4.5232166E-08  8.6143972E-09  4.4485729E+00  4.3344405E+00  4.1289833E+00  4.1292053E+00  4.3346903E+00  4.4484345E+00  8.6163147E-09  4.5232783E-08  8.3077309E+02
 -2.8162873E-08  1.3592804E-07  9.6454574E+00  9.5294798E+00  9.3322417E+00  9.3324735E+00  9.5297409E+00  9.6453197E+00  1.3592875E-07 -2.8163519E-08  8.7718074E+02
 -1.8997900E-07 -8.0009051E-08  1.4790049E+01  1.4672392E+01  1.4482825E+01  1.4483066E+01  1.4672664E+01  1.4789912E+01 -8.0009562E-08 -1.8998074E-07  9.2841441E+02
 -2.2052656E-08 -1.1171846E-07  1.9905644E+01  1.9786397E+01  1.9604121E+01  1.9604371E+01  1.9786680E+01  1.9905507E+01 -1.1171948E-07 -2.2054790E-08  9.8407202E+02
 -2.1695698E-08 -3.1689913E-08  4.0308271E+00  3.8943693E+00  3.7698279E+00  3.7700838E+00  3.8946594E+00  4.0306782E+00 -3.1689693E-08 -2.1696486E-08  6.9633470E+02
  5.0613882E-08  6.7906524E-09  8.3621355E+00  8.2245318E+00  8.1064717E+00  8.1067390E+00  8.2248353E+00  8.3619876E+00  6.7892720E-09  5.0614670E-08  7.3585964E+02
 -4.5578907E-08  1.7471654E-09  1.2649452E+01  1.2510823E+01  1.2398811E+01  1.2399089E+01  1.2511139E+01  1.2649304E+01  1.7471570E-09 -4.5576460E-08  7.7918160E+02
 -1.0913169E-07 -2.6318027E-08  1.6911903E+01  1.6772305E+01  1.6666045E+01  1.6666333E+01  1.6772634E+01  1.6911756E+01 -2.6317841E-08 -1.0913059E-07  8.2593427E+02
  4.7039656E-08 -8.1959697E-09  3.6561721E+00  3.5039670E+00  3.4445439E+00  3.4448393E+00  3.5043044E+00  3.6560126E+00 -8.1953083E-09  4.7036342E-08  5.8397665E+02
  4.2736411E-08 -3.1490644E-08  7.2626954E+00  7.1098777E+00  7.0555815E+00  7.0558903E+00  7.1102312E+00  7.2625374E+00 -3.1491596E-08  4.2736647E-08  6.1744743E+02
  6.6958160E-09 -2.7836613E-08  1.0832616E+01  1.0679280E+01  1.0629734E+01  1.0630055E+01  1.0679648E+01  1.0832458E+01 -2.7834127E-08  6.6953585E-09  6.5391476E+02
 -1.0072894E-08  3.4042897E-08  1.4380967E+01  1.4227147E+01  1.4182114E+01  1.4182447E+01  1.4227530E+01  1.4380810E+01  3.4045434E-08 -1.0073474E-08  6.9303516E+02
  2.4776482E-08  1.6192911E-08  3.3195618E+00  3.1569924E+00  3.1495043E+00  3.1498459E+00  3.1573855E+00  3.3193915E+00  1.6192278E-08  2.4774845E-08  4.9004266E+02
  7.7480859E-09  3.6368911E-08  6.3204637E+00  6.1577503E+00  6.1541654E+00  6.1545222E+00  6.1581617E+00  6.3202951E+00  3.6368625E-08  7.7491218E-09  5.1854304E+02
 -3.2773073E-08 -2.4466907E-08  9.2903696E+00  9.1275656E+00  9.1276144E+00  9.1279854E+00  9.1279950E+00  9.2902021E+00 -2.4468505E-08 -3.2772172E-08  5.4926482E+02
 -2.3025441E-07 -7.6910356E-08  1.2241556E+01  1.2078673E+01  1.2082175E+01  1.2082561E+01  1.2079121E+01  1.2241390E+01 -7.6909347E-08 -2.3025103E-07  5.8195670E+02
 -1.7391327E-08 -1.6322120E-08  3.0165741E+00  2.8480165E+00  2.8814986E+00  2.8818938E+00  2.8484750E+00  3.0163928E+00 -1.6322599E-08 -1.7394192E-08  4.1147502E+02
 -2.9365657E-08  1.5615899E-08  5.5106022E+00  5.3422362E+00  5.3787129E+00  5.3791261E+00  5.3427163E+00  5.5104227E+00  1.5616917E-08 -2.9364806E-08  4.3551527E+02
  3.3498164E-08 -4.2927228E-09  7.9787274E+00  7.8105979E+00  7.8498168E+00  7.8502475E+00  7.8110995E+00  7.9785500E+00 -4.2903473E-09  3.3497455E-08  4.6125552E+02
  8.2049018E-09 -2.7754850E-08  1.0430382E+01  1.0262486E+01  1.0304308E+01  1.0304754E+01  1.0263008E+01  1.0430205E+01 -2.7756944E-08  8.2062464E-09  4.8843742E+02
 -2.8499647E-08  2.2149729E-09  2.7433451E+00  2.5723526E+00  2.6376759E+00  2.6381340E+00  2.5728883E+00  2.7431525E+00  2.2156389E-09 -2.8502262E-08  3.4572619E+02
 -6.8263709E-09  1.3699546E-08  4.8144040E+00  4.6439120E+00  4.7113703E+00  4.7118489E+00  4.6444730E+00  4.8142138E+00  1.3698723E-08 -6.8230929E-09  3.6612902E+02
 -2.3067555E-09  1.9212326E-08  6.8632674E+00  6.6932832E+00  6.7627236E+00  6.7632225E+00  6.6938691E+00  6.8630793E+00  1.9212801E-08 -2.3026713E-09  3.8766690E+02
  3.8343778E-08  4.5458589E-08  8.8976083E+00  8.7281148E+00  8.7994371E+00  8.7999560E+00  8.7287258E+00  8.8974223E+00  4.5458359E-08  3.8347532E-08  4.1019231E+02
  3.1004297E-10  5.7134146E-09  2.4965101E+00  2.3259337E+00  2.4155496E+00  2.4160809E+00  2.3265602E+00  2.4963055E+00  5.7108093E-09  3.0587153E-10  2.9067180E+02
  6.5713943E-10 -3.3558033E-08  4.2142956E+00  4.0444178E+00  4.1355781E+00  4.1361342E+00  4.0450749E+00  4.2140940E+00 -3.3556798E-08  6.5416344E-10  3.0773373E+02
 -2.3007552E-08 -5.1657179E-09  5.9133043E+00  5.7441376E+00  5.8366761E+00  5.8372557E+00  5.7448244E+00  5.9131052E+00 -5.1656776E-09 -2.3007235E-08  3.2562710E+02
 -1.4384406E-08  1.2439013E-08  7.5992807E+00  7.4308002E+00  7.5246439E+00  7.5252464E+00  7.4315159E+00  7.5990837E+00  1.2435994E-08 -1.4384771E-08  3.4416863E+02
  3.6852892E-09  9.0084210E-09  2.2731533E+00  2.1052700E+00  2.2129402E+00  2.2135583E+00  2.1060047E+00  2.2729362E+00  9.0120492E-09  3.6858185E-09  2.4454615E+02
 -1.1963273E-08 -1.6766875E-08  3.6980362E+00  3.5310470E+00  3.6396679E+00  3.6403145E+00  3.5318172E+00  3.6978226E+00 -1.6770673E-08 -1.1958058E-08  2.5853099E+02
  1.8457323E-08  8.1648389E-09  5.1061794E+00  4.9400667E+00  5.0495563E+00  5.0502309E+00  4.9408723E+00  5.1059692E+00  8.1668351E-09  1.8457820E-08  2.7345961E+02
  3.5301531E-09  6.4119847E-08  6.5023252E+00  6.3370549E+00  6.4473664E+00  6.4480682E+00  6.3378948E+00  6.5021174E+00  6.4119546E-08  3.5329978E-09  2.8873813E+02
  6.6367427E-09  7.8082860E-09  2.0707496E+00  1.9073546E+00  2.0279575E+00  2.0286778E+00  1.9082176E+00  2.0705183E+00  7.8081312E-09  6.6352263E-09  2.0589947E+02
 -9.7074161E-09  2.6673627E-08  3.2515501E+00  3.0891619E+00  3.2103342E+00  3.2110885E+00  3.0900678E+00  3.2513232E+00  2.6672530E-08 -9.7038304E-09  2.1844560E+02
 -3.4232532E-08  2.7636526E-08  4.4171892E+00  4.2557979E+00  4.3774359E+00  4.3782228E+00  4.2567450E+00  4.4169657E+00  2.7636848E-08 -3.4233336E-08  2.3084577E+02
 -4.7731390E-08  1.9143917E-08  5.5712711E+00  5.4108388E+00  5.5329133E+00  5.5337320E+00  5.4118265E+00  5.5710509E+00  1.9142133E-08 -4.7735385E-08  2.4334045E+02
 -8.9009944E-09 -1.2091193E-08  1.8871094E+00  1.7296095E+00  1.8589428E+00  1.8597842E+00  1.7306252E+00  1.8868621E+00 -1.2090909E-08 -8.8984434E-09  1.7536812E+02
 -2.8407237E-09  1.4448748E-08  2.8610247E+00  2.7046510E+00  2.8341460E+00  2.8350268E+00  2.7057167E+00  2.8607825E+00  1.4449571E-08 -2.8316522E-09  1.8799599E+02
  3.8812535E-08  4.7519539E-08  3.8209635E+00  3.6656828E+00  3.7953071E+00  3.7962262E+00  3.6667974E+00  3.8207257E+00  4.7520222E-08  3.8812737E-08  1.9778794E+02
  1.3244335E-08 -4.6504654E-08  4.7700672E+00  4.6158364E+00  4.7455783E+00  4.7465344E+00  4.6169985E+00  4.7698330E+00 -4.6508392E-08  1.3239994E-08  2.0750520E+02
 -5.1935701E-09 -5.6248493E-09  1.7203687E+00  1.5698513E+00  1.7044882E+00  1.7054723E+00  1.5710483E+00  1.7201039E+00 -5.6193181E-09 -5.2012318E-09  1.5403690E+02
 -7.9945789E-09  4.0883993E-10  2.5171130E+00  2.3677817E+00  2.5023400E+00  2.5033706E+00  2.3690381E+00  2.5168543E+00  4.0575626E-10 -7.9993347E-09  1.6165058E+02
 -9.7950494E-09 -1.1833425E-08  3.3018541E+00  3.1536832E+00  3.2881061E+00  3.2891814E+00  3.1549973E+00  3.3016005E+00 -1.1839553E-08 -9.7950097E-09  1.6892825E+02
 -2.7747182E-09 -9.2498620E-10  4.0769075E+00  3.9298523E+00  4.0641389E+00  4.0652577E+00  3.9312226E+00  4.0766584E+00 -9.2275756E-10 -2.7685141E-09  1.7608591E+02
  9.9080379E-09  1.0616952E-09  1.5690544E+00  1.4263510E+00  1.5635081E+00  1.5646597E+00  1.4277617E+00  1.5687713E+00  1.0592366E-09  9.9055394E-09  1.3080819E+02
 -4.2355857E-09 -1.9235913E-08  2.2175548E+00  2.0761059E+00  2.2129105E+00  2.2141155E+00  2.0775855E+00  2.2172794E+00 -1.9238885E-08 -4.2382082E-09  1.3704233E+02
  1.3880081E-09 -7.6238095E-09  2.8549511E+00  2.7147157E+00  2.8511650E+00  2.8524223E+00  2.7162632E+00  2.8546815E+00 -7.6200785E-09  1.3836083E-09  1.4238294E+02
 -7.8516047E-09 -2.1777064E-08  3.4839457E+00  3.3448763E+00  3.4809811E+00  3.4822892E+00  3.3464902E+00  3.4836812E+00 -2.1774063E-08 -7.8442857E-09  1.4757265E+02
  5.8385891E-09  2.2597835E-08  1.4304393E+00  1.2961776E+00  1.4336023E+00  1.4349505E+00  1.2978411E+00  1.4301358E+00  2.2596766E-08  5.8346081E-09  1.1156269E+02
 -9.5658400E-09 -1.2220895E-08  1.9530633E+00  1.8200874E+00  1.9570062E+00  1.9584183E+00  1.8218337E+00  1.9527679E+00 -1.2217009E-08 -9.5672513E-09  1.1538674E+02
  2.7971760E-08 -2.2458309E-09  2.4673616E+00  2.3356353E+00  2.4720259E+00  2.4734990E+00  2.3374616E+00  2.4670728E+00 -2.2443853E-09  2.7977134E-08  1.1915834E+02
 -1.7444758E-08  9.1786739E-09  2.9745254E+00  2.8440011E+00  2.9798806E+00  2.9814128E+00  2.8459055E+00  2.9742420E+00  9.1795561E-09 -1.7443827E-08  1.2277020E+02
  4.5177391E-09 -1.1196217E-08  1.2998839E+00  1.1745346E+00  1.3104064E+00  1.3119866E+00  1.1764976E+00  1.2995550E+00 -1.1190294E-08  4.5173318E-09  9.4699053E+01
  8.8978271E-09  8.1866401E-09  1.7176381E+00  1.5936164E+00  1.7288003E+00  1.7304512E+00  1.5956726E+00  1.7173243E+00  8.1847683E-09  8.9040940E-09  9.6848754E+01
  1.2467693E-08  1.3539136E-08  2.1292620E+00  2.0065181E+00  2.1410293E+00  2.1427519E+00  2.0086691E+00  2.1289546E+00  1.3541241E-08  1.2466917E-08  9.9283272E+01
  1.4321700E-09 -7.4262644E-09  2.5350976E+00  2.4135833E+00  2.5474458E+00  2.5492382E+00  2.4158268E+00  2.5347956E+00 -7.4351605E-09  1.4288521E-09  1.0157704E+02
 -7.2568556E-09 -1.1382183E-08  1.1741434E+00  1.0580557E+00  1.1909082E+00  1.1927639E+00  1.0603756E+00  1.1737788E+00 -1.1389275E-08 -7.2543917E-09  7.8865667E+01
  8.2722205E-09 -8.5918147E-09  1.5066321E+00  1.3918806E+00  1.5239433E+00  1.5258898E+00  1.3943194E+00  1.5062698E+00 -8.5941913E-09  8.2780025E-09  8.0492355E+01
  4.4527940E-09  1.7464477E-09  1.8331387E+00  1.7196853E+00  1.8509586E+00  1.8529893E+00  1.7222361E+00  1.8327827E+00  1.7503571E-09  4.4481667E-09  8.1833954E+01
  1.2757063E-08  9.1437153E-09  2.1552161E+00  2.0430130E+00  2.1735253E+00  2.1756374E+00  2.0456730E+00  2.1548652E+00  9.1350422E-09  1.2753725E-08  8.3078205E+01
  6.7673122E-09 -3.3016284E-09  1.0551883E+00  9.4860138E-01  1.0772462E+00  1.0794440E+00  9.5136173E-01  1.0547423E+00 -3.3045531E-09  6.7728761E-09  6.5139109E+01
 -9.0055012E-09 -1.2212006E-08  1.3179417E+00  1.2127091E+00  1.3404407E+00  1.3427515E+00  1.2156158E+00  1.3174808E+00 -1.2206030E-08 -9.0149695E-09  6.6011805E+01
  1.5395082E-08  1.1104906E-08  1.5744215E+00  1.4705056E+00  1.5973474E+00  1.5997548E+00  1.4735427E+00  1.5739700E+00  1.1107758E-08  1.5400651E-08  6.6527626E+01
  1.0937508E-09  2.4458760E-09  1.8278052E+00  1.7251588E+00  1.8511429E+00  1.8536439E+00  1.7283232E+00  1.8273616E+00  2.4417051E-09  1.0917526E-09  6.6994871E+01
 -1.1939654E-09 -1.0985144E-08  9.4257661E-01  8.4565308E-01  9.6911613E-01  9.7173649E-01  8.4895536E-01  9.4198918E-01 -1.0989102E-08 -1.1902205E-09  5.3472057E+01
 -6.5122634E-09  2.1493277E-09  1.1430320E+00  1.0474889E+00  1.1699584E+00  1.1726895E+00  1.0509438E+00  1.1424704E+00  2.1422070E-09 -6.5212857E-09  5.3409927E+01
 -7.5899347E-09 -1.1128675E-09  1.3424729E+00  1.2482649E+00  1.3697582E+00  1.3725996E+00  1.2518714E+00  1.3419255E+00 -1.1123728E-09 -7.5893817E-09  5.3315737E+01
 -1.4661050E-08  2.0051067E-10  1.5400790E+00  1.4471603E+00  1.5677117E+00  1.5706599E+00  1.4509143E+00  1.5395439E+00  1.9685357E-10 -1.4664435E-08  5.3224378E+01
  8.7733983E-09 -7.2424875E-10  8.2830525E-01  7.4120006E-01  8.5866478E-01  8.6174723E-01  7.4511016E-01  8.2761172E-01 -7.2613089E-10  8.7702358E-09  4.3271103E+01
 -1.2372522E-09 -4.9129110E-09  9.7618477E-01  8.9048906E-01  1.0068756E+00  1.0100809E+00  8.9457212E-01  9.7552806E-01 -4.9019873E-09 -1.2264065E-09  4.2716447E+01
 -3.5425811E-09 -1.3109871E-09  1.1298330E+00  1.0454921E+00  1.1608194E+00  1.1641505E+00  1.0497509E+00  1.1291969E+00 -1.3116172E-09 -3.5305031E-09  4.2146541E+01
  4.6108704E-09 -1.9588026E-10  1.2828623E+00  1.1998315E+00  1.3141368E+00  1.3175895E+00  1.2042616E+00  1.2822442E+00 -2.0148383E-10  4.6079819E-09  4.1636177E+01
 -3.0947996E-09 -3.0936839E-09  7.0290668E-01  6.2565390E-01  7.3640176E-01  7.3998286E-01  6.3024086E-01  7.0216465E-01 -3.1051991E-09 -3.1040836E-09  3.4152135E+01
  3.3760449E-10  1.4862551E-09  8.2345342E-01  7.4760532E-01  8.5718226E-01  8.6091454E-01  7.5240479E-01  8.2274069E-01  1.4939771E-09  3.3791498E-10  3.3171605E+01
 -1.4663965E-09 -2.2168047E-09  9.4084438E-01  8.6637797E-01  9.7481692E-01  9.7869260E-01  8.7138132E-01  9.4015915E-01 -2.2336753E-09 -1.4740993E-09  3.2280118E+01
  4.1528353E-09 -1.7686300E-09  1.0587639E+00  9.8563679E-01  1.0929768E+00  1.0969911E+00  9.9083909E-01  1.0581029E+00 -1.7679122E-09  4.1520785E-09  3.1509968E+01
 -2.0673757E-09 -5.8459318E-10  5.8740686E-01  5.1989492E-01  6.2323840E-01  6.2737144E-01  5.2525003E-01  5.8666037E-01 -6.0501616E-10 -2.0726635E-09  2.5786064E+01
  6.3783130E-09 -1.5259817E-09  6.8512032E-01  6.1895730E-01  7.2108620E-01  7.2539017E-01  6.2455631E-01  6.8440947E-01 -1.5337234E-09  6.3770809E-09  2.4530059E+01
  8.0103541E-09  2.8668340E-09  7.7484795E-01  7.1013896E-01  8.1103915E-01  8.1550896E-01  7.1597694E-01  7.7416885E-01  2.8750800E-09  8.0034272E-09  2.3515945E+01
  2.3360577E-09  3.1689512E-09  8.6610399E-01  8.0280653E-01  9.0252014E-01  9.0715025E-01  8.0887772E-01  8.6545283E-01  3.1690093E-09  2.3329728E-09  2.2672895E+01
  1.4753605E-09 -2.4662594E-10  5.0201655E-01  4.4443636E-01  5.3961683E-01  5.4438703E-01  4.5068016E-01  5.0127755E-01 -2.5007947E-10  1.4651354E-09  1.8110246E+01
 -1.0426929E-10  2.1746390E-10  5.6446413E-01  5.0854774E-01  6.0233889E-01  6.0731083E-01  5.1508256E-01  5.6376417E-01  2.0970271E-10 -1.2421516E-10  1.7052280E+01
 -1.2955280E-09  2.0134612E-09  6.3390487E-01  5.7953586E-01  6.7200774E-01  6.7717150E-01  5.8635097E-01  6.3323985E-01  2.0048854E-09 -1.3022412E-09  1.6059327E+01
 -3.0238493E-09 -1.7318724E-10  7.0567375E-01  6.5280773E-01  7.4400592E-01  7.4935506E-01  6.5989640E-01  7.0503928E-01 -1.6457246E-10 -3.0160881E-09  1.5275217E+01
  8.1205507E-10 -4.4534682E-10  4.0034123E-01  3.5361319E-01  4.3964649E-01  4.4516669E-01  3.6088943E-01  3.9960588E-01 -4.5865696E-10  8.2707262E-10  1.1580114E+01
 -8.7119411E-10 -1.3602548E-09  4.5941266E-01  4.1435655E-01  4.9897808E-01  5.0472541E-01  4.2196741E-01  4.5872239E-01 -1.3666577E-09 -8.5734070E-10  1.0731397E+01
  1.2238354E-09  2.4705659E-09  5.1536463E-01  4.7198306E-01  5.5517550E-01  5.6114404E-01  4.7992462E-01  5.1471240E-01  2.4666855E-09  1.2298891E-09  9.8802299E+00
  2.3299168E-09 -7.0545747E-10  5.7416344E-01  5.3240763E-01  6.1422249E-01  6.2040474E-01  5.4067195E-01  5.7354420E-01 -7.2505403E-10  2.3192454E-09  9.2613906E+00
  3.7177237E-10 -7.0223664E-10  3.4401424E-01  3.0934086E-01  3.8484341E-01  3.9122238E-01  3.1783978E-01  3.4328089E-01 -6.9847250E-10  3.5341753E-10  6.6219199E+00
 -1.5417657E-09 -1.8482869E-10  3.8714634E-01  3.5443080E-01  4.2826306E-01  4.3490981E-01  3.6333512E-01  3.8645954E-01 -1.7279919E-10 -1.5775440E-09  5.7347833E+00
  3.1703774E-10  9.1323937E-10  4.3461809E-01  4.0370639E-01  4.7601625E-01  4.8291733E-01  4.1300001E-01  4.3397207E-01  9.1463640E-10  3.1874519E-10  5.1024441E+00
 -2.6357253E-09 -1.4410617E-09  4.8513189E-01  4.5596839E-01  5.2681562E-01  5.3396237E-01  4.6564195E-01  4.8452085E-01 -1.4199613E-09 -2.6492198E-09  4.7102230E+00
 -3.8076589E-10 -6.9768686E-10  3.1867633E-01  2.9776773E-01  3.6085421E-01  3.6821872E-01  3.0772716E-01  3.1793673E-01 -6.9308817E-10 -3.7422629E-10  2.5863395E+00
 -2.2945266E-09  1.5648162E-10  3.5473866E-01  3.3597022E-01  3.9722053E-01  4.0488931E-01  3.4639540E-01  3.5405023E-01  1.6140983E-10 -2.2751629E-09  2.0820718E+00
 -1.1353210E-09  8.3143826E-10  3.9571976E-01  3.7887537E-01  4.3856360E-01  4.4652591E-01  3.8975937E-01  3.9507342E-01  8.3749183E-10 -1.1296555E-09  1.6947159E+00
 -1.1686255E-09 -2.3957329E-11  4.3981162E-01  4.2482719E-01  4.8302085E-01  4.9126669E-01  4.3615896E-01  4.3920084E-01 -5.5515497E-11 -1.1360874E-09  1.5439320E+00
 -4.8739195E-11 -3.2790238E-11  2.9606331E-01  2.9155705E-01  3.3983498E-01  3.4835329E-01  3.0325367E-01  2.9528739E-01 -2.6814406E-11 -7.0470071E-11 -4.8450216E-03
  7.0256657E-11 -1.0150931E-09  3.2957628E-01  3.2714492E-01  3.7381130E-01  3.8268403E-01  3.3940222E-01  3.2884948E-01 -1.0313330E-09  1.0855729E-10 -3.2479222E-01
 -1.4112253E-09  1.5533687E-10  3.6616483E-01  3.6573314E-01  4.1086607E-01  4.2007635E-01  3.7852905E-01  3.6548087E-01  1.6255461E-10 -1.4100612E-09 -4.6361475E-01
  1.5613041E-09 -3.7313051E-10  4.0579426E-01  4.0728598E-01  4.5096411E-01  4.6050046E-01  4.2060763E-01  4.0514592E-01 -3.8186171E-10  1.5778739E-09 -3.8101341E-01
 -3.6127554E-10 -2.3913647E-10  2.7312065E-01  2.8769073E-01  3.1894006E-01  3.2880674E-01  3.0145464E-01  2.7225983E-01 -2.1783245E-10 -3.3411199E-10 -1.4545568E+00
 -9.2612269E-10 -4.0271701E-10  3.0433909E-01  3.2115057E-01  3.5052827E-01  3.6079594E-01  3.3555790E-01  3.0352846E-01 -3.9201157E-10 -9.4148955E-10 -1.4784775E+00
 -1.4895343E-10  2.0014316E-09  3.3824884E-01  3.5693480E-01  3.8511556E-01  3.9577041E-01  3.7197573E-01  3.3748242E-01  2.0119478E-09 -1.2920161E-10 -1.4316738E+00
